PO_ID,PO_LINE_ID,SUPPLIER_ID,ITEM_ID,CUSTOMER_ID,WAREHOUSE_ID,CURRENCY_CODE,ORDER_DATE,EXPECTED_DELIVERY_DATE,ACTUAL_DELIVERY_DATE,STATUS,QUANTITY_ORDERED,QUANTITY_RECEIVED,UNIT_PRICE_ORIG,UNIT_COST_ORIG,TOTAL_AMOUNT_ORIG,DISCOUNT_PCT,PAYMENT_STATUS,INVOICE_NUMBER,NOTES
PO000793,POL000793,SUP035,ITM0045,CUST0008,WH001,MXN,2023-12-31,2024-02-05,2024-02-07,PENDING,498,0,2536.71,1601.43,1263281.58,5.19,PAID,INV539130,Partial shipment
PO016864,POL016864,SUP043,ITM0134,CUST0063,WH018,USD,2023-07-11,2023-08-04,2023-08-12,SHIPPED,414,55,1722.49,1101.02,713110.86,11.95,UNPAID,INV271225,
PO012368,POL012368,SUP021,ITM0020,CUST0088,WH001,MXN,2022-10-25,2022-12-18,2022-12-31,PENDING,229,0,3861.27,2933.52,884230.83,5.22,PARTIAL,INV460667,
PO014190,POL014190,SUP040,ITM0109,CUST0048,WH015,CAD,2023-10-01,2023-10-27,,APPROVED,361,353,1506.88,946.34,543983.68,13.34,PARTIAL,INV798183,Quality issue
PO004517,POL004517,SUP026,ITM0104,CUST0008,WH010,AUD,2024-12-21,2025-01-23,2025-01-26,SHIPPED,110,62,911.94,686.9,100313.4,3.63,PARTIAL,INV635476,Urgent
PO001394,POL001394,SUP004,ITM0051,CUST0069,WH003,EUR,2022-07-18,2022-08-27,2022-09-08,PARTIALLY_DELIVERED,281,132,4458.19,3252.82,1252751.39,17.32,UNPAID,INV371702,
PO017353,POL017353,SUP029,ITM0051,CUST0090,WH019,JPY,2024-08-05,2024-09-17,2024-09-19,APPROVED,165,17,1068.39,592.29,176284.35,15.79,OVERDUE,INV798512,
PO008141,POL008141,SUP043,ITM0029,CUST0092,WH017,INR,2023-11-23,2023-12-11,,PARTIALLY_DELIVERED,446,37,4057.56,3155.52,1809671.76,1.15,OVERDUE,INV575778,Partial shipment
PO013473,POL013473,SUP036,ITM0092,CUST0032,WH007,EUR,2023-03-03,2023-03-17,2023-03-24,APPROVED,22,22,3901.05,2504.09,85823.1,6.16,PARTIAL,INV358016,Partial shipment
PO014711,POL014711,SUP045,ITM0055,CUST0068,WH010,CAD,2024-10-29,2024-12-26,2024-12-24,PENDING,270,0,2791.21,2005.72,753626.7,15.72,PAID,INV860991,Urgent
PO009104,POL009104,SUP010,ITM0096,CUST0094,WH001,CAD,2023-05-18,2023-06-07,2023-06-06,APPROVED,263,213,2706.75,1521.26,711875.25,6.83,UNPAID,INV165397,
PO005437,POL005437,SUP035,ITM0016,CUST0054,WH009,INR,2022-07-06,2022-08-28,2022-09-02,SHIPPED,28,5,826.63,451.15,23145.64,0.22,OVERDUE,INV304254,
PO005398,POL005398,SUP045,ITM0125,CUST0080,WH011,AUD,2023-06-15,2023-08-09,2023-08-18,PENDING,145,0,1543.84,817.46,223856.8,18.59,PARTIAL,INV305524,
PO011954,POL011954,SUP008,ITM0005,CUST0009,WH010,CAD,2024-06-03,2024-07-24,2024-07-27,SHIPPED,449,128,4169.13,2305.03,1871939.37,16.12,PAID,INV964810,Urgent
PO005426,POL005426,SUP039,ITM0102,CUST0015,WH013,EUR,,2022-10-05,2022-10-06,SHIPPED,160,4,4715.36,2624.11,754457.6,17.77,PAID,INV478916,
PO016496,POL016496,SUP040,ITM0035,CUST0045,WH020,USD,2024-05-27,2024-06-17,2024-06-17,SHIPPED,110,75,1781.24,1414.28,195936.4,0.47,PAID,INV262535,Quality issue
PO002011,POL002011,SUP020,ITM0092,CUST0011,WH013,EUR,2023-06-26,2023-08-01,2023-08-13,CANCELLED,303,170,3351.14,2507.24,1015395.42,12.5,PAID,INV885530,
PO004506,POL004506,SUP047,ITM0034,CUST0059,WH018,USD,2022-04-06,2022-05-22,2022-05-22,DELIVERED,429,84,3182.54,1753.49,1365309.66,16.41,OVERDUE,INV269050,
PO019670,POL019670,SUP002,ITM0138,CUST0054,WH019,CAD,2023-09-14,2023-10-31,2023-11-08,DELIVERED,494,123,2928.64,1708.71,1446748.16,5.52,UNPAID,INV736490,
PO000741,POL000741,SUP050,ITM0020,CUST0079,WH003,GBP,2024-03-10,2024-04-12,,DELIVERED,14,11,4669.85,2968.17,65377.9,12.56,OVERDUE,INV618938,Quality issue
PO011068,POL011068,SUP013,ITM0046,CUST0058,WH014,MXN,2023-02-01,2023-03-22,2023-04-02,SHIPPED,435,261,576.73,409.66,250877.55,19.33,PAID,INV443738,Urgent
PO018480,POL018480,SUP035,ITM0118,CUST0005,WH020,GBP,-999,2023-07-27,2023-08-07,APPROVED,190,61,1859.08,1477.48,353225.2,17.9,PAID,INV177995,
PO006746,POL006746,SUP023,ITM0011,CUST0053,WH006,MXN,2022-07-23,2022-09-09,2022-09-08,DELIVERED,177,150,181.21,119.35,32074.17,10.17,UNPAID,INV319420,
PO012404,POL012404,SUP038,ITM0138,CUST0024,WH003,EUR,2022-12-26,2023-02-09,,DELIVERED,43,32,3645.94,1948.79,156775.42,12.16,UNPAID,INV124213,Partial shipment
PO005577,POL005577,SUP024,ITM0098,CUST0090,WH007,INR,2022-07-29,2022-08-10,2022-08-11,PARTIALLY_DELIVERED,494,184,1836.84,1311.71,907398.96,4.34,PARTIAL,INV986847,Partial shipment
PO001719,POL001719,SUP048,ITM0058,CUST0093,WH004,GBP,2022-01-14,2022-02-24,,SHIPPED,472,405,4391.51,2552.61,2072792.72,16.29,PAID,INV394689,
PO019190,POL019190,SUP030,ITM0106,CUST0086,WH018,EUR,2022-09-13,2022-10-30,2022-11-03,PARTIALLY_DELIVERED,173,127,967.03,588.25,167296.19,16.9,OVERDUE,INV470346,Urgent
PO005180,POL005180,SUP005,ITM0026,CUST0081,WH016,EUR,2023-01-14,2023-02-13,2023-02-18,APPROVED,249,93,3075.14,2015.55,765709.86,11.58,UNPAID,INV213066,Urgent
PO016931,POL016931,SUP037,ITM0101,CUST0052,WH004,AUD,2023-03-27,2023-05-12,2023-05-24,SHIPPED,253,215,298.07,224.59,75411.71,17.69,PAID,INV167257,
PO008008,POL008008,SUP030,ITM0092,CUST0021,WH017,MXN,2022-08-04,2022-08-26,2022-08-29,CANCELLED,377,200,492.22,261.05,185566.94,15.14,OVERDUE,INV434739,
PO009586,POL009586,SUP032,ITM0131,CUST0086,WH008,USD,2023-06-29,2023-07-15,2023-07-22,PENDING,115,0,803.44,595.25,92395.6,8.05,OVERDUE,INV562474,
PO016244,POL016244,SUP011,ITM0035,CUST0007,WH016,GBP,2023-10-10,2023-10-22,2023-10-30,APPROVED,95,54,3074.18,1555.71,292047.1,19.47,OVERDUE,INV945473,
PO010214,POL010214,SUP004,ITM0017,CUST0087,WH020,INR,2024-03-30,2024-05-11,2024-05-10,APPROVED,369,359,1307.62,837.91,482511.78,5.16,PARTIAL,INV313073,Urgent
PO000772,POL000772,SUP040,ITM0009,CUST0058,WH005,AUD,2022-07-02,2022-07-12,,PENDING,54,0,651.86,361.27,35200.44,14.46,OVERDUE,INV360753,
PO016676,POL016676,SUP036,ITM0149,CUST0100,WH005,JPY,2022-01-28,2022-02-08,2022-02-22,SHIPPED,228,196,1295.52,845.37,295378.56,4.68,PAID,INV456185,
PO018683,POL018683,SUP041,ITM0038,CUST0056,WH020,AUD,2022-09-18,2022-09-30,2022-10-03,PENDING,176,0,4281.52,2865.64,753547.52,17.15,OVERDUE,INV121836,Partial shipment
PO000501,POL000501,SUP015,ITM0056,CUST0099,WH012,JPY,2022-05-22,2022-06-14,2022-06-16,SHIPPED,104,3,1518.13,952.3,-999,2.75,OVERDUE,INV229090,Partial shipment
PO009027,POL009027,SUP031,ITM0144,CUST0031,WH016,USD,2022-03-03,2022-04-02,2022-03-29,SHIPPED,INVALID,49,4420.83,2763.94,256408.14,7.32,UNPAID,INV225927,
PO001488,POL001488,SUP048,ITM0078,CUST0060,WH008,USD,2022-06-18,2022-07-13,2022-07-27,APPROVED,405,206,848.21,533.85,343525.05,6.49,PAID,INV854663,
PO003226,POL003226,SUP011,ITM0049,CUST0058,WH013,EUR,2023-06-19,2023-06-30,2023-07-07,CANCELLED,112,10,2364.56,1614.48,264830.72,16.44,UNPAID,INV432554,
PO016927,POL016927,SUP046,ITM0076,CUST0047,WH001,INR,2024-04-28,2024-05-17,2024-05-17,DELIVERED,495,249,3290.9,2505.02,1628995.5,16.32,OVERDUE,INV336191,Quality issue
PO019221,POL019221,SUP011,ITM0035,CUST0055,WH014,CAD,2022-07-10,2022-08-16,2022-08-22,APPROVED,30,17,3548.65,2326.56,106459.5,2.25,UNPAID,INV243134,
PO017468,POL017468,SUP033,ITM0091,CUST0030,WH018,INR,2022-01-22,2022-02-16,2022-02-28,DELIVERED,204,110,1314.26,717.92,268109.04,8.41,OVERDUE,INV871418,Quality issue
PO006911,POL006911,SUP007,ITM0024,CUST0016,WH016,JPY,2024-11-26,2024-12-20,,PENDING,329,0,582.17,424.24,191533.93,2.44,PARTIAL,INV970363,Quality issue
PO008892,POL008892,SUP021,ITM0138,CUST0021,WH002,GBP,2023-10-27,2023-11-28,2023-11-24,CANCELLED,315,125,4369.97,3201.53,1376540.55,17.21,OVERDUE,INV761467,
PO007079,POL007079,SUP024,ITM0078,CUST0092,WH002,INR,2022-02-18,2022-03-13,,APPROVED,407,73,3434.17,2214.34,1397707.19,14.45,UNPAID,INV747010,
PO000594,POL000594,SUP028,ITM0096,CUST0010,WH009,GBP,2023-07-16,2023-07-19,2023-07-26,APPROVED,50,26,272.42,153.81,13621.0,13.07,PARTIAL,INV907868,
PO008487,POL008487,SUP044,ITM0063,CUST0100,WH006,GBP,2024-12-09,2025-01-27,2025-02-08,DELIVERED,22,5,1349.79,853.7,29695.38,15.33,PAID,INV876025,Partial shipment
PO004632,POL004632,SUP036,ITM0141,CUST0032,WH008,EUR,2024-12-29,2025-01-03,2025-01-08,CANCELLED,232,180,913.02,618.3,211820.64,13.92,PAID,INV690776,Quality issue
PO008708,POL008708,SUP043,ITM0003,CUST0082,WH012,USD,2023-05-21,2023-06-17,2023-06-22,DELIVERED,412,396,738.83,547.52,304397.96,3.5,PARTIAL,INV573059,Quality issue
PO000035,POL000035,SUP023,ITM0112,CUST0054,WH004,AUD,2022-07-15,2022-08-25,2022-08-21,SHIPPED,41,14,3901.71,3029.92,159970.11,14.95,PAID,INV764678,
PO007062,POL007062,SUP050,ITM0144,CUST0036,WH015,USD,2024-10-08,2024-11-10,2024-11-25,DELIVERED,146,14,3551.59,2403.59,518532.14,4.34,PAID,INV652452,
PO002341,POL002341,SUP018,ITM0142,CUST0007,WH018,EUR,2024-05-12,2024-05-26,2024-06-03,DELIVERED,31,19,1137.14,705.52,35251.34,4.02,PAID,INV840329,Urgent
PO005429,POL005429,SUP003,ITM0095,CUST0025,WH017,EUR,2022-09-21,2022-11-04,2022-11-12,DELIVERED,205,196,2192.99,1257.05,449562.95,16.76,PARTIAL,INV366893,Urgent
PO019955,POL019955,SUP050,ITM0112,CUST0038,WH019,JPY,2022-06-22,2022-07-13,2022-07-20,PARTIALLY_DELIVERED,349,178,1927.05,1404.6,672540.45,13.98,PARTIAL,INV431374,Urgent
PO006308,POL006308,SUP013,ITM0128,CUST0090,WH010,USD,2023-01-24,2023-02-03,2023-02-12,PARTIALLY_DELIVERED,437,396,3570.71,2183.23,1560400.27,18.58,UNPAID,INV915196,Urgent
PO014048,POL014048,SUP004,ITM0100,CUST0096,WH009,CAD,2023-06-22,2023-07-03,2023-07-18,CANCELLED,288,111,2742.12,1694.13,789730.56,3.11,PAID,INV403869,
PO013881,POL013881,SUP035,ITM0146,CUST0046,WH006,USD,2023-10-13,2023-11-23,2023-11-19,INVALID,443,124,4000.83,2851.79,1772367.69,6.6,UNPAID,INV609533,
PO004413,POL004413,SUP005,ITM0006,CUST0069,WH011,USD,2024-05-09,2024-06-02,2024-05-28,APPROVED,378,233,3340.58,2671.82,1262739.24,11.13,UNPAID,INV432236,Quality issue
PO000304,POL000304,SUP023,ITM0057,CUST0094,WH009,INR,2023-06-25,2023-08-13,,PENDING,167,0,4926.38,3388.3,822705.46,3.53,PAID,INV663492,
PO000682,POL000682,SUP023,ITM0121,CUST0098,WH008,JPY,2024-01-01,2024-01-10,2024-01-24,SHIPPED,,272,1228.2,630.98,560059.2,6.67,UNPAID,INV551750,Quality issue
PO019231,POL019231,SUP023,ITM0144,CUST0090,WH004,USD,2023-10-28,2023-12-07,,INVALID,340,302,1998.0,1258.07,679320.0,0.17,OVERDUE,INV667965,
PO019820,POL019820,SUP028,ITM0090,CUST0003,WH003,EUR,2024-01-11,2024-03-10,2024-03-25,PARTIALLY_DELIVERED,489,312,87.23,62.78,42655.47,18.55,PAID,INV884323,
PO008096,POL008096,SUP025,ITM0038,CUST0061,WH008,EUR,2023-05-09,2023-06-05,,APPROVED,444,323,4152.14,3070.39,1843550.16,13.65,PAID,INV519713,Partial shipment
PO000382,POL000382,SUP031,ITM0047,CUST0074,WH017,AUD,2022-10-14,2022-11-03,2022-11-07,DELIVERED,35,33,4581.22,3177.26,160342.7,5.18,PARTIAL,INV717456,Quality issue
PO014641,POL014641,SUP042,ITM0064,CUST0029,WH008,CAD,2024-12-02,2024-12-23,,,343,223,3807.64,3019.67,1306020.52,5.4,UNPAID,INV879659,Urgent
PO016014,POL016014,SUP029,ITM0103,CUST0021,WH006,INR,2024-07-27,2024-09-02,2024-09-04,SHIPPED,127,101,222.44,142.72,28249.88,19.81,PARTIAL,INV693423,
PO018414,POL018414,SUP025,ITM0086,CUST0090,WH013,EUR,2022-06-22,2022-07-23,2022-07-22,PARTIALLY_DELIVERED,113,86,1128.12,664.08,127477.56,19.52,UNPAID,INV275936,
PO012006,POL012006,SUP037,ITM0100,CUST0055,WH009,MXN,2024-08-15,2024-10-13,2024-10-28,SHIPPED,142,82,4983.92,3182.06,707716.64,15.49,PAID,INV598616,
PO005928,POL005928,SUP034,ITM0039,CUST0012,WH013,GBP,2024-05-07,2024-06-05,2024-06-03,PENDING,60,0,2518.4,1670.03,151104.0,5.29,UNPAID,INV151087,
PO004173,POL004173,SUP024,ITM0062,CUST0091,WH007,MXN,2023-09-01,2023-09-05,,CANCELLED,358,236,2807.31,1539.89,1005016.98,2.07,PARTIAL,INV889458,
PO001827,POL001827,SUP010,ITM0030,CUST0001,WH004,MXN,2022-05-19,2022-05-23,2022-06-02,CANCELLED,134,134,3113.06,1882.29,417150.04,15.99,OVERDUE,INV740989,Quality issue
PO013489,POL013489,SUP012,ITM0107,CUST0087,WH017,EUR,2022-10-17,2022-12-08,,PARTIALLY_DELIVERED,358,122,894.89,679.58,320370.62,2.05,PARTIAL,INV156805,Urgent
PO002285,POL002285,SUP023,ITM0012,CUST0043,WH012,MXN,2024-07-07,2024-08-09,2024-08-06,APPROVED,295,101,1025.72,535.82,302587.4,3.16,OVERDUE,INV747379,Quality issue
PO003481,POL003481,SUP047,ITM0049,CUST0094,WH001,MXN,2022-03-03,2022-03-10,,CANCELLED,90,21,571.38,318.22,51424.2,0.72,PAID,INV949662,Urgent
PO017598,POL017598,SUP041,ITM0098,CUST0013,WH010,EUR,2022-12-30,2023-02-25,2023-03-06,PARTIALLY_DELIVERED,,126,4103.17,3076.67,1321220.74,7.69,OVERDUE,INV336229,
PO001092,POL001092,SUP028,ITM0085,CUST0028,WH017,USD,2023-07-30,2023-09-20,,CANCELLED,395,389,2561.94,1671.48,1011966.3,6.59,PAID,INV506019,Partial shipment
PO011546,POL011546,SUP037,ITM0049,CUST0022,WH004,GBP,2023-03-22,2023-04-28,2023-04-29,PENDING,396,0,2389.49,1622.6,946238.04,5.36,PARTIAL,INV205715,
PO005382,POL005382,SUP004,ITM0094,CUST0088,WH001,EUR,2022-04-26,2022-06-05,2022-06-09,CANCELLED,283,24,4431.61,2710.76,1254145.63,18.05,PARTIAL,INV197027,Partial shipment
PO009208,POL009208,SUP020,ITM0038,CUST0013,WH006,JPY,2023-02-11,2023-02-24,2023-02-23,APPROVED,463,396,1792.26,1124.05,-999,14.97,PAID,INV101396,Urgent
PO010911,POL010911,SUP018,ITM0102,CUST0006,WH018,INR,2024-11-12,2024-12-07,2024-12-04,SHIPPED,35,3,1645.47,1060.96,57591.45,11.26,OVERDUE,INV975527,Partial shipment
PO000246,POL000246,SUP020,ITM0061,CUST0095,WH014,USD,2024-11-12,2024-12-25,2025-01-05,PENDING,120,0,110.96,80.74,13315.2,15.14,PAID,INV162833,
PO018226,POL018226,SUP017,ITM0052,CUST0064,WH008,MXN,2024-09-01,2024-10-11,2024-10-09,APPROVED,499,67,2241.08,1198.64,1118298.92,2.24,UNPAID,INV875936,Urgent
PO000037,POL000037,SUP017,ITM0022,CUST0052,WH017,EUR,2024-03-18,2024-03-30,,DELIVERED,244,111,2859.35,1471.97,697681.4,15.48,UNPAID,INV899049,
PO018542,POL018542,SUP001,ITM0112,CUST0078,WH010,MXN,2024-07-12,2024-08-24,2024-09-06,APPROVED,,94,194.98,138.34,28077.12,10.74,UNPAID,INV724687,Urgent
PO003667,POL003667,SUP026,ITM0108,CUST0041,WH016,INR,2022-12-31,2023-02-14,2023-02-14,CANCELLED,424,114,164.05,118.36,69557.2,10.58,PARTIAL,INV345052,
PO019622,POL019622,SUP001,ITM0004,CUST0027,WH010,JPY,2022-01-03,2022-02-09,2022-02-09,SHIPPED,272,32,493.47,378.23,134223.84,10.57,PAID,INV432025,Quality issue
PO014308,POL014308,SUP021,ITM0071,CUST0034,WH016,GBP,2023-12-21,2024-02-01,,PENDING,484,0,4044.92,2069.35,1957741.28,15.68,PARTIAL,INV718697,Quality issue
PO015940,POL015940,SUP007,ITM0109,CUST0003,WH009,USD,2023-01-02,2023-02-18,2023-02-26,SHIPPED,487,388,2535.47,1947.95,1234773.89,10.42,PAID,INV934409,
PO019799,POL019799,SUP022,ITM0125,CUST0097,WH018,USD,INVALID,2022-04-12,2022-04-27,PARTIALLY_DELIVERED,392,19,2119.15,1245.84,830706.8,19.85,PAID,INV127984,
PO003104,POL003104,SUP017,ITM0017,CUST0040,WH011,MXN,2024-03-15,2024-04-28,2024-05-06,APPROVED,249,38,2538.84,1344.89,632171.16,5.48,PARTIAL,INV674155,Partial shipment
PO004211,POL004211,SUP021,ITM0143,CUST0038,WH006,JPY,2022-01-13,2022-01-16,2022-01-28,CANCELLED,190,84,3353.17,1980.87,637102.3,6.57,PAID,INV388773,
PO013442,POL013442,SUP046,ITM0025,CUST0073,WH002,USD,2024-02-24,2024-03-31,,PARTIALLY_DELIVERED,396,274,1228.78,980.34,486596.88,15.97,UNPAID,INV536565,Quality issue
PO006311,POL006311,SUP037,ITM0028,CUST0088,WH003,GBP,2023-07-20,2023-09-07,2023-09-18,PENDING,161,0,2843.05,2170.35,457731.05,0.3,PAID,INV219032,
PO012127,POL012127,SUP019,ITM0087,CUST0094,WH003,USD,2024-04-10,2024-05-12,2024-05-18,CANCELLED,159,74,4569.25,2838.41,726510.75,16.83,PARTIAL,INV403196,
PO006901,POL006901,SUP030,ITM0127,CUST0060,WH018,USD,2022-10-02,2022-10-05,2022-10-18,APPROVED,273,42,2944.7,1694.98,803903.1,2.19,UNPAID,INV935036,
PO012430,POL012430,SUP039,ITM0052,CUST0057,WH015,USD,2023-10-31,2023-11-11,,PARTIALLY_DELIVERED,11,8,1029.49,618.23,11324.39,13.37,OVERDUE,INV171003,Partial shipment
PO012852,POL012852,SUP021,ITM0074,CUST0043,WH016,USD,2022-08-25,2022-09-07,2022-09-13,INVALID,270,51,158.09,100.9,42684.3,10.17,PAID,INV782174,Urgent
PO004779,POL004779,SUP021,ITM0017,CUST0051,WH012,JPY,2024-06-28,2024-07-10,2024-07-18,SHIPPED,232,91,853.0,440.43,197896.0,16.45,PAID,INV443859,
PO019672,POL019672,SUP003,ITM0005,CUST0075,WH011,USD,2022-10-11,2022-10-27,2022-10-30,APPROVED,436,320,3898.69,2606.01,-999,6.57,UNPAID,INV177930,
PO013646,POL013646,SUP007,ITM0085,CUST0096,WH009,JPY,2022-10-01,2022-10-25,2022-10-31,CANCELLED,337,32,1020.75,567.99,343992.75,8.71,PARTIAL,INV488621,
PO005590,POL005590,SUP041,ITM0144,CUST0046,WH020,CAD,2024-04-08,2024-05-28,2024-05-29,PARTIALLY_DELIVERED,459,160,4638.26,2570.93,2128961.34,10.23,PAID,INV965203,
PO006551,POL006551,SUP018,ITM0059,CUST0030,WH013,CAD,2024-02-29,2024-04-08,2024-04-13,APPROVED,270,172,4737.36,2519.71,1279087.2,9.85,OVERDUE,INV833270,Partial shipment
PO009033,POL009033,SUP043,ITM0034,CUST0100,WH012,EUR,2022-08-24,2022-09-15,2022-09-21,DELIVERED,74,19,3560.41,2033.4,263470.34,19.63,OVERDUE,INV457551,
PO004292,POL004292,SUP013,ITM0010,CUST0006,WH012,INR,2022-04-13,2022-06-11,2022-06-13,PENDING,21,0,1858.73,1379.54,39033.33,9.26,UNPAID,INV692830,Urgent
PO008497,POL008497,SUP045,ITM0080,CUST0023,WH003,CAD,2023-03-01,2023-04-04,2023-04-12,APPROVED,394,372,1186.36,799.77,467425.84,5.0,PARTIAL,INV683347,Urgent
PO003590,POL003590,SUP010,ITM0053,CUST0007,WH001,MXN,2024-01-20,2024-03-06,2024-03-08,APPROVED,15,2,4219.95,2652.39,63299.25,8.81,PARTIAL,INV473358,Partial shipment
PO007812,POL007812,SUP007,ITM0084,CUST0080,WH010,GBP,2022-10-16,2022-12-08,2022-12-17,APPROVED,49,37,3201.35,2075.94,156866.15,15.91,PAID,INV736921,
PO004530,POL004530,SUP022,ITM0011,CUST0068,WH012,AUD,2023-11-21,2023-12-04,2023-12-19,PARTIALLY_DELIVERED,61,20,3226.71,2434.95,196829.31,2.22,PAID,INV763709,Quality issue
PO019264,POL019264,SUP034,ITM0118,CUST0084,WH017,MXN,2024-06-27,2024-08-14,2024-08-29,SHIPPED,263,254,3550.8,2422.47,933860.4,0.55,PARTIAL,INV981059,Partial shipment
PO010436,POL010436,SUP007,ITM0080,CUST0051,WH004,EUR,2022-05-12,2022-05-27,2022-06-04,APPROVED,479,112,4970.57,3812.69,,19.83,UNPAID,INV685442,Quality issue
PO002878,POL002878,SUP025,ITM0113,CUST0088,WH016,USD,2022-03-29,2022-05-27,2022-06-06,APPROVED,444,232,1185.37,808.5,526304.28,5.12,PAID,INV135097,
PO009161,POL009161,SUP019,ITM0035,CUST0067,WH019,AUD,2023-04-04,2023-04-27,2023-04-25,SHIPPED,367,107,347.72,195.09,127613.24,1.09,PAID,INV898569,Partial shipment
PO019431,POL019431,,ITM0066,CUST0015,WH008,EUR,2023-08-18,2023-10-07,2023-10-19,DELIVERED,7,3,1791.83,1158.91,12542.81,16.15,PARTIAL,INV335586,
PO013308,POL013308,SUP012,ITM0132,CUST0037,WH007,MXN,2022-01-14,2022-01-22,2022-01-28,PENDING,39,0,238.6,186.77,9305.4,10.16,OVERDUE,INV121307,
PO011523,POL011523,SUP030,ITM0058,CUST0050,WH003,USD,2022-10-27,2022-10-30,2022-11-14,SHIPPED,297,47,3386.81,1868.02,1005882.57,18.9,PARTIAL,INV740408,
PO001816,POL001816,SUP037,ITM0118,CUST0037,WH017,JPY,2023-12-27,2024-02-23,2024-02-21,PARTIALLY_DELIVERED,189,171,2009.33,1520.35,379763.37,12.2,PARTIAL,INV147064,
PO016108,POL016108,SUP045,ITM0068,CUST0011,WH013,INR,2022-12-16,2023-02-09,2023-02-17,CANCELLED,301,23,2907.56,2171.1,875175.56,3.8,OVERDUE,INV546082,Urgent
PO019477,POL019477,SUP021,ITM0038,CUST0018,WH014,JPY,2022-06-21,2022-07-24,,PENDING,493,0,3772.61,1960.23,1859896.73,18.06,UNPAID,INV380383,
PO003394,POL003394,SUP017,ITM0030,CUST0030,WH006,USD,2024-07-08,2024-07-20,2024-07-23,SHIPPED,201,98,2826.98,2181.17,568222.98,3.88,PAID,INV995349,
PO014837,POL014837,SUP044,ITM0137,CUST0003,WH015,CAD,2022-05-28,2022-06-26,2022-06-28,SHIPPED,381,264,1608.14,1246.02,612701.34,10.12,PAID,INV693387,Urgent
PO009590,POL009590,SUP010,ITM0017,CUST0083,WH009,AUD,2023-11-09,2024-01-01,,PENDING,366,0,1806.28,1423.02,661098.48,0.7,PAID,INV707010,
PO012002,POL012002,SUP038,ITM0052,CUST0091,WH001,INR,2022-02-21,2022-03-18,2022-03-14,DELIVERED,270,115,1735.66,876.0,468628.2,13.03,PAID,INV774775,
PO000251,POL000251,SUP049,ITM0077,CUST0077,WH018,MXN,2024-06-06,2024-07-27,,PENDING,11,0,3810.84,2394.04,41919.24,3.06,UNPAID,INV369789,Partial shipment
PO012535,POL012535,SUP004,ITM0122,CUST0090,WH015,INR,2024-04-08,2024-05-09,2024-05-13,PENDING,24,0,3403.13,2468.8,81675.12,19.4,OVERDUE,INV123839,
PO018834,POL018834,SUP015,ITM0121,CUST0091,WH018,JPY,2023-05-24,2023-07-14,2023-07-20,DELIVERED,309,149,2875.9,1626.78,888653.1,2.01,PAID,INV166506,
PO008921,POL008921,SUP008,ITM0029,CUST0055,WH013,USD,2023-11-04,2023-11-28,2023-11-29,SHIPPED,225,67,1512.63,1199.94,340341.75,13.12,PAID,INV427543,
PO007497,POL007497,SUP035,ITM0032,CUST0078,WH003,AUD,INVALID,2024-04-22,2024-04-26,CANCELLED,469,433,2009.04,1128.27,942239.76,3.03,UNPAID,INV948548,
PO005347,POL005347,SUP022,ITM0146,CUST0093,WH011,EUR,2024-07-05,2024-07-08,,DELIVERED,330,217,2034.83,1423.32,671493.9,9.24,OVERDUE,INV166341,Urgent
PO001500,POL001500,SUP006,ITM0073,CUST0098,WH014,USD,2023-03-18,2023-05-04,2023-04-29,PENDING,382,0,3828.48,1957.82,1462479.36,14.65,PAID,INV868270,
PO004965,POL004965,SUP021,ITM0040,CUST0007,WH004,INR,2023-03-11,2023-03-25,2023-04-01,SHIPPED,145,50,1747.71,1385.13,253417.95,3.98,PAID,INV483181,Partial shipment
PO005143,POL005143,SUP042,ITM0044,CUST0006,WH006,MXN,2024-06-24,2024-07-13,2024-07-27,PARTIALLY_DELIVERED,221,24,4367.85,2415.04,965294.85,6.64,PARTIAL,INV235336,
PO014796,POL014796,SUP026,ITM0075,CUST0017,WH007,MXN,2024-10-29,2024-11-05,2024-10-31,PENDING,52,0,3060.81,2271.49,159162.12,0.48,OVERDUE,INV217159,Urgent
PO017691,POL017691,SUP036,ITM0013,CUST0060,WH007,GBP,2024-11-09,2024-11-29,2024-12-11,PENDING,240,0,3696.58,1938.32,887179.2,12.18,UNPAID,INV945646,
PO012241,POL012241,SUP023,ITM0034,CUST0031,WH011,JPY,2023-09-19,2023-10-05,2023-10-08,SHIPPED,411,385,3297.25,1800.86,1355169.75,10.36,PAID,INV495747,Urgent
PO007769,POL007769,SUP049,ITM0079,CUST0076,WH003,CAD,,2023-11-02,2023-11-02,DELIVERED,409,173,2380.49,1690.66,973620.41,11.73,UNPAID,INV957294,Quality issue
PO007047,POL007047,SUP048,ITM0042,CUST0015,WH019,EUR,2024-12-30,2025-01-11,2025-01-11,DELIVERED,415,97,2241.46,1542.22,930205.9,1.02,PARTIAL,INV703505,
PO016956,POL016956,SUP048,ITM0088,CUST0057,WH013,USD,2024-03-01,2024-03-04,2024-03-05,DELIVERED,202,85,3311.36,2169.5,668894.72,7.42,PARTIAL,INV958398,Quality issue
PO007798,POL007798,SUP009,ITM0006,CUST0011,WH005,USD,2024-08-22,2024-10-04,2024-10-11,PENDING,,0,2096.25,1244.5,29347.5,5.01,PAID,INV484851,Urgent
